Campaign,Ad Group,Keyword,Criterion Type,Status
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Show Name,philly non-sports tickets,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Show Name,philly non-sports tickets,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Show Name,philly non-sports dates,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Show Name,philly non-sports dates,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Show Name,philly non-sports schedule,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Show Name,philly non-sports schedule,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Show Name,philly non-sports hours,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Show Name,philly non-sports hours,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Show Name,philly non-sports vendors,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Show Name,philly non-sports vendors,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Show Name,philly non-sports october,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Show Name,philly non-sports october,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,card show philadelphia,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,card show philadelphia,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,philadelphia card show,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,philadelphia card show,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,philadelphia card show october,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,philadelphia card show october,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,card show philadelphia this weekend,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,card show philadelphia this weekend,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,card show near philadelphia,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,card show near philadelphia,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,trading card show philadelphia,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,trading card show philadelphia,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,philadelphia card convention,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,philadelphia card convention,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,card shows in pennsylvania,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,card shows in pennsylvania,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,pennsylvania card show 2026,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,pennsylvania card show 2026,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,philadelphia sports card show,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,philadelphia sports card show,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,sports card show philadelphia,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,sports card show philadelphia,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,baseball card show philadelphia,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,baseball card show philadelphia,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,football card show philadelphia,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Philadelphia Card Show,football card show philadelphia,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Venue,greater philadelphia expo center card show,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Venue,greater philadelphia expo center card show,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Venue,greater philadelphia expo center october 2026,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Venue,greater philadelphia expo center october 2026,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Venue,greater philadelphia expo center events october,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Venue,greater philadelphia expo center events october,Phrase,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Venue,what is at greater philadelphia expo center this weekend,Exact,Enabled
Show - Philly Non-Sports Philadelphia Oct 2026,Philly Non-Sports - Venue,what is at greater philadelphia expo center this weekend,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional nashville card show,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional nashville card show,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional 2026,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional 2026,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional nashville,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional nashville,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional card show,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional card show,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional tickets,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional tickets,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional dates,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional dates,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional schedule,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional schedule,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional hours,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional hours,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional vendors,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional vendors,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional october,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Show Name,nash-ional october,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,card show nashville,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,card show nashville,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,nashville card show,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,nashville card show,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,nashville card show october,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,nashville card show october,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,card show nashville this weekend,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,card show nashville this weekend,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,card show near nashville,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,card show near nashville,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,trading card show nashville,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,trading card show nashville,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,nashville card convention,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,nashville card convention,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,card shows in tennessee,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,card shows in tennessee,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,tennessee card show 2026,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,tennessee card show 2026,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,nashville sports card show,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,nashville sports card show,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,sports card show nashville,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,sports card show nashville,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,baseball card show nashville,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,baseball card show nashville,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,football card show nashville,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Nashville Card Show,football card show nashville,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Venue,the fairgrounds nashville card show,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Venue,the fairgrounds nashville card show,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Venue,the fairgrounds nashville october 2026,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Venue,the fairgrounds nashville october 2026,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Venue,the fairgrounds nashville events october,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Venue,the fairgrounds nashville events october,Phrase,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Venue,what is at the fairgrounds nashville this weekend,Exact,Enabled
Show - NASH-IONAL Nashville Oct 2026,NASH-IONAL - Venue,what is at the fairgrounds nashville this weekend,Phrase,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Show Name,collect-a-con houston,Exact,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Show Name,collect-a-con houston,Phrase,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Show Name,collect-a-con houston 2026,Exact,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Show Name,collect-a-con houston 2026,Phrase,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Show Name,collect-a-con houston houston,Exact,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Show Name,collect-a-con houston houston,Phrase,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Show Name,collect-a-con houston card show,Exact,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Show Name,collect-a-con houston card show,Phrase,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Show Name,collect-a-con houston tickets,Exact,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Show Name,collect-a-con houston tickets,Phrase,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Show Name,collect-a-con houston dates,Exact,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Show Name,collect-a-con houston dates,Phrase,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Show Name,collect-a-con houston schedule,Exact,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Show Name,collect-a-con houston schedule,Phrase,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Show Name,collect-a-con houston hours,Exact,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Show Name,collect-a-con houston hours,Phrase,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Show Name,collect-a-con houston vendors,Exact,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Show Name,collect-a-con houston vendors,Phrase,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Show Name,collect-a-con houston november,Exact,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Show Name,collect-a-con houston november,Phrase,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Houston Card Show,card show houston,Exact,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Houston Card Show,card show houston,Phrase,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Houston Card Show,houston card show,Exact,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Houston Card Show,houston card show,Phrase,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Houston Card Show,houston card show november,Exact,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Houston Card Show,houston card show november,Phrase,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Houston Card Show,card show houston this weekend,Exact,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Houston Card Show,card show houston this weekend,Phrase,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Houston Card Show,card show near houston,Exact,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Houston Card Show,card show near houston,Phrase,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Houston Card Show,trading card show houston,Exact,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Houston Card Show,trading card show houston,Phrase,Enabled
Show - Collect-A-Con Houston Nov 2026,Collect-A-Con Houston - Houston Card Show,houston card convention,Exact,Enabled
